Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
86ede4f3-37ad-3d74-84ae-a7b95a93a7e0,e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,Judson999 Heathcote539,M,GENERAL PRACTICE,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,117
3c740e12-0061-3741-92f2-48189f37e8fd,db0acede-4abe-3c01-8d03-5c68a190d8c7,Shayne60 Heller342,M,GENERAL PRACTICE,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,275
e4ea4991-eb5a-342e-ac81-3899349e08fb,3d10019f-c88e-3de5-9916-6107b9c0263d,Charmain607 Hilll811,F,GENERAL PRACTICE,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,668
29837947-8b4f-3c32-98b6-5890a5c628ee,f4e7709c-02f6-37ca-aeea-8247d74e88e7,Kristine579 Nitzsche158,F,GENERAL PRACTICE,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,24
a459ba26-2ad2-315b-9bcd-def85872caae,12c9daf5-a29c-36c9-ac55-28972463e566,Dexter530 King743,M,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,390
6078d38c-fda8-3ae6-9a06-28f7e7bddf6c,27379046-608b-32f0-9df7-8c833cf5d11d,Ricky354 Swaniawski813,M,GENERAL PRACTICE,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,9
8109dfeb-cbcb-3b8c-8fc8-945ea891a03a,226098a2-6a40-3588-b5bb-db56c3a30a04,Sallie654 Smith67,F,GENERAL PRACTICE,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,261
320457f3-e800-388b-bbb1-4c8d32144878,b7175ab4-bde5-3848-891b-579bccb77c7c,Mark765 McGlynn426,M,GENERAL PRACTICE,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,82
29001c32-bd15-315e-961a-17b6663ea6be,d733d4a9-080d-3593-b910-2366e652b7ea,Harland508 Rutherford999,M,GENERAL PRACTICE,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,3
dcf105bd-feca-3308-90d7-3764cc3ab8fb,3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,Julia241 Borrego496,F,GENERAL PRACTICE,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,47
c549203f-c267-3d4b-8eff-181ed0d40a7d,d5117822-5756-389d-9547-891a372d580f,Jon665 Hackett68,M,GENERAL PRACTICE,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,9
c9ee9e5f-2f43-3832-915a-d6be0dabadda,f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,Jackelyn13 Lockman863,F,GENERAL PRACTICE,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,18
126ce310-a09c-36d1-b9de-4c3acec21cc5,6f122869-a856-3d65-8db9-099bf4f5bbb8,Taylor21 Thompson596,M,GENERAL PRACTICE,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,94
2e89e773-a567-31a8-8f2c-ed3ee6b9f072,1eaf97fa-9de6-38de-a9c4-6efe5dc574be,Anisa442 Durgan499,F,GENERAL PRACTICE,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,11
c5b52dde-5a49-36b4-9508-69938858760c,956ccb85-bea0-30f9-af48-52f5dd95ff72,Sierra982 Schaden604,F,GENERAL PRACTICE,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,16
3ff8a29c-fc52-3684-a51e-542ee52d5f66,d7b11827-25f2-350b-bcd8-939fc59851b0,Raymond398 Tromp100,M,GENERAL PRACTICE,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,3
8eacd903-74fd-3b2b-9d27-98b2b9716c8c,f95eebbf-70d7-385e-8e4c-748c79c6d644,Darcy899 Carroll471,F,GENERAL PRACTICE,199 Main Street,Gloucester,MA,01930,42.613102,-70.66085,28
53f5a430-e61d-3c68-94f3-7909702b1d8f,3a2242e0-de37-303b-bdfc-e160c7eae518,Chadwick722 Green467,M,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,382
c31b8336-3ab0-34f4-a942-4d6c6adb3f32,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Dudley365 VonRueden376,M,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
e3956451-bd95-39c2-be52-39a7e1576575,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Marva153 Pfannerstill264,F,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
e971be97-428b-3633-9b5d-4b260d2b2a0a,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Jeramy610 Wisozk929,M,GENERAL PRACTICE,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,54
17835ba5-2de4-3d5e-9b22-81b327dddd2f,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Herb645 Barrows492,M,GASTROENTEROLOGY,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
a1f86b76-004b-3434-a821-66b383e96f60,6c9e7a79-b894-3260-8ebd-e57350dd1ce6,Carly657 Harber290,F,CLINICAL SOCIAL WORKER,170 HIGH ST,TAUNTON,MA,02780-3536,41.903324,-71.094987,0
f5ba0129-6700-3918-81df-d974f264154d,6c9e7a79-b894-3260-8ebd-e57350dd1ce6,Onie555 Volkman526,F,GENERAL PRACTICE,170 HIGH ST,TAUNTON,MA,02780-3536,41.903324,-71.094987,79
d5ae46d9-28e3-3c96-9511-fab5f36c9db6,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Emile522 MacGyver246,M,CLINICAL SOCIAL WORKER,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,0
6c60ef38-ad5e-3544-b31d-6ade9b7011b5,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Ike571 Tromp100,M,RHEUMATOLOGY,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,0
22878f89-4765-3e7a-be29-0c53976fca83,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Tereasa291 Sporer811,F,RHEUMATOLOGY,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,0
a672a5c4-acda-388f-bd34-a8a8cafe6ad4,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Ahmed109 Adams676,M,GENERAL PRACTICE,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,27
34292783-285b-3499-8fd9-54ec63f8da63,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Dannie881 Harber290,M,PLASTIC AND RECONSTRUCTIVE SURGERY,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,0
fc42cc9a-bea3-3048-b00f-aa9311cfffa0,efc250d9-d21b-3bd8-aad5-a8b944558eb2,Boyd728 Lynch190,M,PLASTIC AND RECONSTRUCTIVE SURGERY,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,0
2b4ce252-11ef-3466-a386-f8e8f1f483bb,4d4f0156-9110-3edd-aa94-53f4d58fce4a,Anjelica989 Hahn503,F,CLINICAL SOCIAL WORKER,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,0
8a055ff5-1e8d-3d4b-b1f9-6469525007de,4d4f0156-9110-3edd-aa94-53f4d58fce4a,Herma433 King743,F,GENERAL PRACTICE,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,49
0d5e6e2f-7182-32ae-97bb-a3e7521d02e1,ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,Cliff504 Halvorson124,M,CLINICAL SOCIAL WORKER,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,0
69e79474-8a7d-3b03-8e39-9ad80b8be9e7,ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,Lida218 Grady603,F,GENERAL PRACTICE,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,88
e4750492-0aea-3398-9ba3-69c0ceb0f592,bee3973f-125a-3713-807e-8e9c0f9e304e,Rico947 Champlin946,M,OPTOMETRY,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,0
e7e3c621-91e3-3a4a-8377-1bf6a73eade7,bee3973f-125a-3713-807e-8e9c0f9e304e,Kelvin159 Pagac496,M,GENERAL PRACTICE,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,28
44758d06-e68c-31cc-a9ae-729e6f9b41c3,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Demetrius568 Mosciski958,F,NURSE PRACTITIONER,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
8569a259-5da2-3daa-ba2e-fecace34fb28,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Luis923 Blick895,F,NURSE PRACTITIONER,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
498f87c6-0a44-3902-8809-68b4029a79bb,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Natalie960 Hand679,F,NURSE PRACTITIONER,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
e329cfc0-6b7c-387a-9ab7-6843cd8723bc,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Luis923 Marvin195,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
927bd6b3-5312-31a8-9749-460223932b4b,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Octavio643 Kovacek682,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
769fb136-2dc6-371a-8f78-f76ca279b43d,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Jame231 Christiansen251,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
01607f14-5973-3679-a2c1-5e149a88f9b1,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Foster87 Kuhlman484,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
1b68c10f-4df1-3668-a5a4-251befb574fe,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Willian804 Gibson10,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
ae0ba993-682d-3300-8bfd-916e528fb270,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Narcisa997 Harris789,F,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
fc875770-3931-3dbe-a46c-8ed32b40d103,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Sherman440 Schowalter414,M,PHYSICAL MEDICINE AND REHABILITATION,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
4e147016-a963-3b21-bbe2-84719c24b8d6,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Conrad619 Weber641,M,NEUROLOGY,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
b9ae54a0-baf7-3b3e-b5d4-c12e8676313e,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Mason910 Beer512,M,NEUROLOGY,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
4c28136c-bfa7-3bf4-94a8-b85799baee62,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Emanuel231 Konopelski743,M,CLINICAL PSYCHOLOGIST,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
01ca9e05-2f42-3fdc-a3a5-e9373630a19f,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Bert917 Leffler128,M,CLINICAL PSYCHOLOGIST,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
19ebc9ee-3c55-38c9-9728-f560b74331e6,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Rhonda22 Carroll471,F,PHYSICIAN ASSISTANT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
89423b50-c960-35ff-8c3f-e5638fabf14d,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Jonathan639 McKenzie376,M,PHYSICIAN ASSISTANT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
d163229f-e1cc-3335-bc67-c9fb367a4eb0,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Alberto639 Fahey393,M,ORTHOPEDIC SURGERY,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
146abe5a-c706-3d79-9c14-b4c170c65ec3,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Ryan260 Swift555,M,GENERAL PRACTICE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,57
8b8aaca0-0253-31ff-8569-b0c71f7ebf25,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Mario764 Lueilwitz711,M,SPORTS MEDICINE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
546c56aa-173c-3680-acef-a5e78353b987,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Lanie389 Ryan260,F,INTERNAL MEDICINE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
dc14593f-db8d-3e85-827b-2e462547837a,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Jerald662 Schumm995,M,INTERNAL MEDICINE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
fbd27aee-ecdf-3558-b581-fab93674ce4c,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Carie544 Morissette863,F,INTERNAL MEDICINE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
61c706d0-36e8-33b8-8252-8896ed9b88a4,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Denisha680 Willms744,F,INTERNAL MEDICINE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
17550cb8-ad93-35b0-a648-570c97f55c4e,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Letitia590 Doyle959,F,OTOLARYNGOLOGY,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
ac362b02-4f41-3469-b747-9b6b865abb78,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Carlene772 Ferry570,F,OTOLARYNGOLOGY,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
0bcfa354-aa73-33ac-8fd3-3985d7acdaa0,82a283ca-861f-34a6-9e6c-c3d1c65d3899,Janeth814 Skiles927,F,HOSPITALIST,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,0
09df518f-89ea-38e9-be2e-1a8fc04e6f76,036f1255-5cd0-357e-a68d-80470fb3c7dd,Russell422 Mraz590,M,CHIROPRACTIC,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,0
fb4c30a8-1edb-3466-ba15-3a2b0d85ac10,036f1255-5cd0-357e-a68d-80470fb3c7dd,Tama137 Balistreri607,F,GENERAL PRACTICE,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,25
1924cbeb-cc46-3c8d-8d47-84065cea28c5,0ecfab97-a691-3a05-8880-9c8c9aba0fad,Melania287 Bruen238,F,GENERAL PRACTICE,1330 BEACON ST,BROOKLINE,MA,02446-3204,42.323853,-71.142003,29
06e9355d-cc30-39a6-8977-2a99a00f6b93,b3abd026-7e38-369d-837d-26d8ef20688d,Zandra428 Schimmel440,F,DIAGNOSTIC RADIOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
14c8c27f-639b-3bf5-9cef-853e5659d96e,b3abd026-7e38-369d-837d-26d8ef20688d,Donte636 Shields502,M,NURSE PRACTITIONER,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
425b2b89-f06a-38f3-a1d1-ac910ae8e05c,b3abd026-7e38-369d-837d-26d8ef20688d,Kurtis994 Windler79,M,NURSE PRACTITIONER,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
ade16503-0b60-3d5b-866c-868eda7697be,b3abd026-7e38-369d-837d-26d8ef20688d,Marlon619 Hackett68,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
b6b2b42d-a5d9-3139-97be-fb8941e0c95f,b3abd026-7e38-369d-837d-26d8ef20688d,Vicente970 Skiles927,M,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
66c7981a-d852-3698-aed1-56b054871720,b3abd026-7e38-369d-837d-26d8ef20688d,Bennie663 Thompson596,F,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
d3d8ac2f-5f6a-305c-a3af-fe49c4b690c4,b3abd026-7e38-369d-837d-26d8ef20688d,Olin642 Bosco882,M,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
084274a9-255e-3145-a8ba-0472b13a53de,b3abd026-7e38-369d-837d-26d8ef20688d,Carleen42 Gutmann970,F,GERIATRIC MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
3d55eb82-3ec3-3ab5-b83b-d4a8eb7eb766,b3abd026-7e38-369d-837d-26d8ef20688d,Janessa317 Upton904,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
af5406bf-8372-3b42-8373-cabe982286d3,b3abd026-7e38-369d-837d-26d8ef20688d,Aurea194 Bogan287,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
395fc1b8-8fce-3b65-8ae6-736ff5ba61a7,b3abd026-7e38-369d-837d-26d8ef20688d,Denyse846 Smitham825,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
be0ecae9-da01-3d19-93ee-c3c8f9df1e0a,b3abd026-7e38-369d-837d-26d8ef20688d,Freddy176 Greenholt190,M,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
260913f6-adee-34ec-97ba-b8ea0447be4f,b3abd026-7e38-369d-837d-26d8ef20688d,Jamaal34 Kuhn96,M,PODIATRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
e46ba704-9b93-3bdd-970c-6f337c12138a,b3abd026-7e38-369d-837d-26d8ef20688d,Clara183 León820,F,GENERAL PRACTICE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,13
28e422ee-6e3b-3a42-a046-a49cd0433d49,b3abd026-7e38-369d-837d-26d8ef20688d,Lavern240 Hirthe744,F,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
b6280dd0-468c-3687-ada8-782c925aff38,b3abd026-7e38-369d-837d-26d8ef20688d,Pamula578 Ritchie586,F,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
80a6c893-f021-3003-ba1a-23e317f758c7,b3abd026-7e38-369d-837d-26d8ef20688d,Phil587 Mayer370,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
19688682-6670-3a1a-a9f0-3f7a49d4a4f6,b3abd026-7e38-369d-837d-26d8ef20688d,Ginny287 Harber290,F,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
